Title,Rating,Reviews,Price,Image URL,Product URL,Brand
Motorola C401I Digital Cordless Landline Phone | Hands-Free Speakerphone | 50 Name & Number Phonebook with Digital Display |12 Hr Talktime / 250 Hr Standby Time (Black),3.6,124.0,3499.0,https://m.media-amazon.com/images/I/51c7M93rP1L._AC_UY218_.jpg,https://www.amazon.in/Motorola-Cordless-Hands-Free-Speakerphone-Phonebook/dp/B0CH173P8K/ref=sr_1_484?dib=eyJ2IjoiMSJ9.IWv_pYIV8JZ0RgBf2H5bBfFJhVJnb93vEf_8vqan25aIJrqFVmbcsEG1-lbDGbMKfvqdZ4XHWjzP6DUhaxa9AER1E8USMr00b_EFZfVBHLAeM05dOo_j99D6NqC8P2jCyNzesdfF9bqjRpRHAu3mgw1dKahUeDiGsKaV42rwiTn8EymJmJl2ZIjf_jjhYVQkfseiw1QVjt2mWARigdAchlErAqmRoQtIrbwBijClUJaTUVa1mSdHPWIelFg4v0RizoGvQBLXwFYLDiUQWDV8AB7peTsp56Q0y4wVBGPCSQU.76Hyxwx5DYKjRU3RrSzIb3M2CYk5JrdeygtCfbDs5Ks&dib_tag=se&keywords=phone&qid=1728057990&rnid=91049095031&s=electronics&sr=1-484,Motorola
"Redmi Note 13 Pro (Coral Purple, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",4.0,,28999.0,https://m.media-amazon.com/images/I/71aiqeP-APL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODY0MTQyNjY4NzA3MTAxOjE3MjgwNTc5OTA6c3BfYnRmOjMwMDE1MjgxMDc0NDgzMjo6MDo6&url=%2FRedmi-Purple-Storage-Flagship-TurboCharge%2Fdp%2FB0CRQG58T8%2Fref%3Dsr_1_485_sspa%3Fdib%3DeyJ2IjoiMSJ9.IWv_pYIV8JZ0RgBf2H5bBfFJhVJnb93vEf_8vqan25aIJrqFVmbcsEG1-lbDGbMKfvqdZ4XHWjzP6DUhaxa9AER1E8USMr00b_EFZfVBHLAeM05dOo_j99D6NqC8P2jCyNzesdfF9bqjRpRHAu3mgw1dKahUeDiGsKaV42rwiTn8EymJmJl2ZIjf_jjhYVQkfseiw1QVjt2mWARigdAchlErAqmRoQtIrbwBijClUJaTUVa1mSdHPWIelFg4v0RizoGvQBLXwFYLDiUQWDV8AB7peTsp56Q0y4wVBGPCSQU.76Hyxwx5DYKjRU3RrSzIb3M2CYk5JrdeygtCfbDs5Ks%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728057990%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-485-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Redmi
Redmi Note 13 pro 5g Scarlet red 8gb 256gb,4.0,31.0,30999.0,https://m.media-amazon.com/images/I/71r41+TT2UL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODU2Njk3MDMwMDc1ODc2OjE3MjgwNTgwMjU6c3BfYXRmX25leHQ6MzAwMjMzNzA5MDAwNjMyOjowOjo&url=%2FRedmi-Note-pro-Scarlet-256gb%2Fdp%2FB0D66RDWT6%2Fref%3Dsr_1_481_sspa%3Fdib%3DeyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728058025%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-481-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Redmi
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",4.0,,28999.0,https://m.media-amazon.com/images/I/71XQD0wtMPL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODU2Njk3MDMwMDc1ODc2OjE3MjgwNTgwMjU6c3BfYXRmX25leHQ6MzAwMTUyODEwNzQ0NzMyOjowOjo&url=%2FRedmi-Arctic-Storage-Flagship-TurboCharge%2Fdp%2FB0CRQFGKXG%2Fref%3Dsr_1_482_sspa%3Fdib%3DeyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728058025%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-482-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Redmi
"HUMBLE Universal 360 Car Phone Holder, Dashboard Phone Mount Clip Stand (CR-100) - Black",3.8,,1999.0,https://m.media-amazon.com/images/I/515uqoRix-L._AC_UY218_.jpg,https://www.amazon.in/HUMBLE-Universal-Holder-Dashboard-CR-100/dp/B0CTKB48GR/ref=sr_1_483?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-483,HUMBLE
"LIMTAS Multifunctional Data Cable Conversion Head Portable Storage Box, Multi-Type Charging Line Convertor USB Type C Adapter Tool Contains Sim Card Slot Tray Eject Pin, Phone Holder (Multi-colour)",4.5,31.0,999.0,https://m.media-amazon.com/images/I/61R54kpYhgL._AC_UY218_.jpg,https://www.amazon.in/LIMTAS-Multifunctional-Conversion-Multi-Type-Multi-colour/dp/B0D8ZRPTY7/ref=sr_1_484?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-484,LIMTAS
"CELLMASTER Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Stand for Bedroom, Office, Bathroom (Phone Stand)",3.8,591.0,1199.0,https://m.media-amazon.com/images/I/51i35Atd4TL._AC_UY218_.jpg,https://www.amazon.in/CELLMASTER-Adjustable-Universal-Flexible-Gooseneck/dp/B0BCL738VN/ref=sr_1_485?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-485,CELLMASTER
"Tygot 10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet Long Foldable and Lightweight Tripod Stand",3.9,,1999.0,https://m.media-amazon.com/images/I/51vraUod7TL._AC_UY218_.jpg,https://www.amazon.in/Tygot-YouTube-Shooting-Foldable-Lightweight/dp/B08MCD9JFY/ref=sr_1_486?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-486,Tygot
"Amazon Basics Rotating Mobile Holder with Adjustable Screw and 360 Swivel, for Any Tripod, Ring Light, Phone, Camera, and Video Camera, Ideal for Videographers and Photographers",4.2,488.0,499.0,https://m.media-amazon.com/images/I/61rxHQpJKDL._AC_UY218_.jpg,https://www.amazon.in/Amazon-Rotating-Adjustable-Videographers-Photographers/dp/B0BY2S3K4H/ref=sr_1_487?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-487,Amazon
"Redmi Note 10S (Deep Sea Blue, 6GB RAM, 64GB Storage) - Super Amoled Display | 64 MP Quad Camera |33W Charger Included",4.2,,19999.0,https://m.media-amazon.com/images/I/81B0HJigO-L._AC_UY218_.jpg,https://www.amazon.in/Redmi-Storage-Super-Amoled-Display/dp/B0948NNY3W/ref=sr_1_488?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-488,Redmi
"Redmi A3X (Midnight Black, 3GB RAM, 64GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor",3.7,61.0,9999.0,https://m.media-amazon.com/images/I/714GaXJHGGL._AC_UY218_.jpg,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VYHPY/ref=sr_1_489?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-489,Redmi
Infinix Smart 8 8GB RAM 128GB Storage | 5000 mAh Heavy Battery | Android 13 Go | 50MP + AI Camera | Dual Sim (Timber Black),3.5,74.0,10999.0,https://m.media-amazon.com/images/I/71V7L7MH0KL._AC_UY218_.jpg,https://www.amazon.in/Infinix-Storage-Battery-Android-Camera/dp/B0CW5YM6ZM/ref=sr_1_490?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-490,Infinix
"Sounce New Version Screen Expanders & Screen Magnifier Amplifier,3D HD New Phone Holder for Smartphones- with 1 Year Replacement Warranty - 10 Inch Screen, Black (SCMGBK-BK5)",3.2,,999.0,https://m.media-amazon.com/images/I/71YMjfmI7QL._AC_UY218_.jpg,https://www.amazon.in/Sounce-Expanders-Magnifier-Smartphones-Replacement/dp/B096V5XS3V/ref=sr_1_491?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-491,Sounce
"realme GT 6T 5G (Razor Green,12GB RAM+512GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,,41999.0,https://m.media-amazon.com/images/I/71OoxNHXPoL._AC_UY218_.jpg,https://www.amazon.in/realme-Storage-Flagship-Chipset-Brightest/dp/B0D3J8145K/ref=sr_1_492?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-492,realme
"Vivo V30e 5G Smartphone (Velvet Red, 8GB RAM, 128GB Storage)",4.2,62.0,32999.0,https://m.media-amazon.com/images/I/61vxwwIEnXL._AC_UY218_.jpg,https://www.amazon.in/Vivo-Smartphone-Velvet-128GB-Storage/dp/B0D35GJPQQ/ref=sr_1_493?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-493,Vivo
"Lava O3 (Glossy Lavender, 4+4*GB RAM, 64GB Storage) |Octa Core Processor |6.75 inch HD+ Display |13MP AI Dual Rear Camera |5000 mAh Battery |10W Charging",,,7199.0,https://m.media-amazon.com/images/I/61DVmhPP1aL._AC_UY218_.jpg,https://www.amazon.in/Lava-O3-Glossy-Lavender-Processor/dp/B0DFH4F7Y9/ref=sr_1_494?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-494,Lava
"Samsung Galaxy M15 5G Prime Edition (Celestial Blue,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",4.2,21.0,17999.0,https://m.media-amazon.com/images/I/81LJaRu0cZL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODU2Njk3MDMwMDc1ODc2OjE3MjgwNTgwMjU6c3BfbXRmOjMwMDM0NTc0OTQ4MTAzMjo6MDo6&url=%2FSamsung-Celestial-MediaTek-Dimensity-Security%2Fdp%2FB0DGXB3KPQ%2Fref%3Dsr_1_495_sspa%3Fdib%3DeyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728058025%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-495-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Samsung
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,,17999.0,https://m.media-amazon.com/images/I/81Q9jpYOFdL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODU2Njk3MDMwMDc1ODc2OjE3MjgwNTgwMjU6c3BfbXRmOjMwMDI5NTc3NzM4NDMzMjo6MDo6&url=%2FRedmi-Orchid-Largest-Display-Segment%2Fdp%2FB0D78W2HF5%2Fref%3Dsr_1_496_sspa%3Fdib%3DeyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728058025%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-496-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Redmi
"AILKIN 45W Nothing Original USB-C Power Charger Adapter  Super Fast Charging for CMF Phone, Nothing Phone 2a, Phone 2,Phone 1, Bud, Laptops & More  PD3.0/QC4.0+/QC3.0/QC2.0 Compatible, White",4.6,728.0,1999.0,https://m.media-amazon.com/images/I/41KQHzqaISL._AC_UY218_.jpg,https://www.amazon.in/AILKIN-Nothing-Original-Charger-Adapter/dp/B0D9LHD4BX/ref=sr_1_497?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-497,AILKIN
"Nokia 215 4G Dual SIM 4G Keypad Phone with Long Battery Life, Multiplayer Games, Wireless FM Radio and Durable Ergonomic Design | Black",3.5,,3799.0,https://m.media-amazon.com/images/I/61ueIKbR2YL._AC_UY218_.jpg,https://www.amazon.in/Nokia-215-4G-Multiplayer-Ergonomic/dp/B08MVYVBD6/ref=sr_1_499?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-499,Nokia
"TheGiftKart Crystal Clear Back Cover Case for Nothing Phone 2a / 2a Plus 5G | 360 Degree Protection | Protective Design | Transparent Back Case for Nothing Phone 2a / 2a Plus (PC & TPU, Black Bumper)",4.1,139.0,999.0,https://m.media-amazon.com/images/I/516vR0aAi8L._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Nothing-Phone-2a-Transparent/dp/B0CXXQT2VF/ref=sr_1_500?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-500,TheGiftKart
"Micromax All-New X809 |Robust & Reliable Design |Keypad Mobile with 2.4"" Big Screen| 1000 mAh Battery & Big Screen | Expandable Storage Upto 16GB| Super Battery Mode | Wireless FM |Blue",3.3,236.0,1999.0,https://m.media-amazon.com/images/I/61n7j6op3yL._AC_UY218_.jpg,https://www.amazon.in/Micromax-X809-Blue-Theft-1000mAh/dp/B09LHKR88G/ref=sr_1_501?dib=eyJ2IjoiMSJ9.CVB9OrGmdJzZXYSi7YyI3g4QKUgJv698ihBWJCAiL9FE18H6AONv2iOS-yLfOJNaKMHL2a-IpjRlkNPrlNIGIqij6vDIKM3Zh6s3SEjkPdM8J7Wh79NeVimvXKR0bGMguXFgPIlLi4e0HcfVD2ZYOamhGW_sdcMggmgjvMNpQp9mV_KqAu9tomSju2MVkP6MFT7PLBMt4DGIt_X-jwwJOTMuFZnwLINd20aB_f3vMoojSp1thAn8pr4PJy3ofz9f7EamgCvuqhjrMAsz-WFiQWmTFoq2uK1sAVKa4TAiXps.yy6QUPO6M9vR-9WOn1AtB6BciqkRrfDb2CELs1I4wsE&dib_tag=se&keywords=phone&qid=1728058025&rnid=91049095031&s=electronics&sr=1-501,Micromax
